Pay_Date,Allowances,Overtime_Hours,Overtime_Pay,Gross_Salary,Tax,PF,Deductions,Net_Salary,Payroll_Start_Date,Payroll_End_Date,Employee_id,Department
19-03-2024,5789,15.6,4680,80750,8075,4037.5,12112.5,68637.5,18-02-2024,19-03-2024,EMP0885,HR
25-05-2024,8475,17,5100,34342,3434.2,1717.1,5151.3,29190.7,25-04-2024,25-05-2024,EMP0886,Operations
30-06-2024,16345,20.1,6030,46270,4627,2313.5,6940.5,39329.5,31-05-2024,30-06-2024,EMP0887,Finance
12-10-2024,14856,28.8,8640,101522,10152.2,5076.1,15228.3,86293.7,12-09-2024,12-10-2024,EMP0888,HR
06-09-2024,6309,18.1,5430,74707,7470.7,3735.35,11206.05,63500.95,07-08-2024,06-09-2024,EMP0889,Operations
19-12-2024,5864,16.8,5040,71001,7100.1,3550.05,10650.15,60350.85,19-11-2024,19-12-2024,EMP0890,HR
09-11-2024,17055,0.4,120,52507,5250.7,2625.35,7876.05,44630.95,10-10-2024,09-11-2024,EMP0891,Finance
14-07-2024,10389,2.4,720,45730,4573,2286.5,6859.5,38870.5,14-06-2024,14-07-2024,EMP0892,Sales
18-11-2024,8363,17.3,5190,51727,5172.7,2586.35,7759.05,43967.95,19-10-2024,18-11-2024,EMP0893,Sales
11-03-2024,16716,28.1,8430,85648,8564.8,4282.4,12847.2,72800.8,10-02-2024,11-03-2024,EMP0894,Sales
04-09-2024,16978,26,7800,81452,8145.2,4072.6,12217.8,69234.2,05-08-2024,04-09-2024,EMP0895,Operations
25-05-2024,13215,29.5,8850,79325,7932.5,3966.25,11898.75,67426.25,25-04-2024,25-05-2024,EMP0896,HR
15-04-2024,8003,15.8,4740,75241,7524.1,3762.05,11286.15,63954.85,16-03-2024,15-04-2024,EMP0897,Finance
19-09-2024,19174,23.6,7080,113863,11386.3,5693.15,17079.45,96783.55,20-08-2024,19-09-2024,EMP0898,Finance
22-10-2024,13502,25.2,7560,90526,9052.6,4526.3,13578.9,76947.1,22-09-2024,22-10-2024,EMP0899,HR
10-03-2024,18772,19.4,5820,109511,10951.1,5475.55,16426.65,93084.35,09-02-2024,10-03-2024,EMP0900,HR
11-07-2024,6231,10.2,3060,83760,8376,4188,12564,71196,11-06-2024,11-07-2024,EMP0901,Finance
08-03-2024,12959,14.1,4230,54383,5438.3,2719.15,8157.45,46225.55,07-02-2024,08-03-2024,EMP0902,Sales
31-10-2024,16980,25.7,7710,71501,7150.1,3575.05,10725.15,60775.85,01-10-2024,31-10-2024,EMP0903,HR
21-02-2024,7711,9,2700,74134,7413.4,3706.7,11120.1,63013.9,22-01-2024,21-02-2024,EMP0904,HR
28-12-2024,11581,27.7,8310,99129,9912.9,4956.45,14869.35,84259.65,28-11-2024,28-12-2024,EMP0905,Sales
11-10-2024,12705,6.9,2070,36922,3692.2,1846.1,5538.3,31383.7,11-09-2024,11-10-2024,EMP0906,HR
29-11-2024,17993,22.5,6750,83188,8318.8,4159.4,12478.2,70709.8,30-10-2024,29-11-2024,EMP0907,Sales
09-01-2024,18647,18.9,5670,98120,9812,4906,14718,83402,10-12-2023,09-01-2024,EMP0908,Operations
07-09-2024,5421,22.5,6750,93279,9327.9,4663.95,13991.85,79287.15,08-08-2024,07-09-2024,EMP0909,HR
27-11-2024,14965,13.1,3930,40908,4090.8,2045.4,6136.2,34771.8,28-10-2024,27-11-2024,EMP0910,Operations
24-10-2024,19656,28,8400,101558,10155.8,5077.9,15233.7,86324.3,24-09-2024,24-10-2024,EMP0911,Sales
02-07-2024,16760,19,5700,80215,8021.5,4010.75,12032.25,68182.75,02-06-2024,02-07-2024,EMP0912,IT
27-06-2024,19922,8.6,2580,51235,5123.5,2561.75,7685.25,43549.75,28-05-2024,27-06-2024,EMP0913,Finance
16-07-2024,5946,19.2,5760,41185,4118.5,2059.25,6177.75,35007.25,16-06-2024,16-07-2024,EMP0914,Finance
07-05-2024,14378,8.6,2580,58262,5826.2,2913.1,8739.3,49522.7,07-04-2024,07-05-2024,EMP0915,HR
20-01-2024,6834,8.8,2640,65168,6516.8,3258.4,9775.2,55392.8,21-12-2023,20-01-2024,EMP0916,Sales
23-11-2024,6564,12,3600,39654,3965.4,1982.7,5948.1,33705.9,24-10-2024,23-11-2024,EMP0917,IT
05-03-2024,12332,25.6,7680,61264,6126.4,3063.2,9189.6,52074.4,04-02-2024,05-03-2024,EMP0918,Sales
30-06-2024,9944,15,4500,41306,4130.6,2065.3,6195.9,35110.1,31-05-2024,30-06-2024,EMP0919,Operations
28-08-2024,18877,20.4,6120,114956,11495.6,5747.8,17243.4,97712.6,29-07-2024,28-08-2024,EMP0920,Sales
24-01-2024,18606,11.8,3540,52596,5259.6,2629.8,7889.4,44706.6,25-12-2023,24-01-2024,EMP0921,Finance
23-03-2024,19377,7.9,2370,97769,9776.9,4888.45,14665.35,83103.65,22-02-2024,23-03-2024,EMP0922,IT
14-11-2024,15139,28.6,8580,105710,10571,5285.5,15856.5,89853.5,15-10-2024,14-11-2024,EMP0923,Finance
03-07-2024,6308,18.1,5430,72665,7266.5,3633.25,10899.75,61765.25,03-06-2024,03-07-2024,EMP0924,IT
11-11-2024,7986,28,8400,86239,8623.9,4311.95,12935.85,73303.15,12-10-2024,11-11-2024,EMP0925,Sales
08-04-2024,5386,6.1,1830,59042,5904.2,2952.1,8856.3,50185.7,09-03-2024,08-04-2024,EMP0926,Finance
02-03-2024,11131,4.4,1320,75330,7533,3766.5,11299.5,64030.5,01-02-2024,02-03-2024,EMP0927,Sales
12-10-2024,14353,25.7,7710,99328,9932.8,4966.4,14899.2,84428.8,12-09-2024,12-10-2024,EMP0928,Sales
22-01-2024,8258,20.4,6120,75114,7511.4,3755.7,11267.1,63846.9,23-12-2023,22-01-2024,EMP0929,Finance
30-07-2024,11121,5.6,1680,57331,5733.1,2866.55,8599.65,48731.35,30-06-2024,30-07-2024,EMP0930,HR
05-05-2024,9811,8.1,2430,79299,7929.9,3964.95,11894.85,67404.15,05-04-2024,05-05-2024,EMP0931,Operations
11-02-2024,11574,24,7200,43660,4366,2183,6549,37111,12-01-2024,11-02-2024,EMP0932,Operations
07-04-2024,11697,13.6,4080,73164,7316.4,3658.2,10974.6,62189.4,08-03-2024,07-04-2024,EMP0933,Finance
31-01-2024,8933,20.1,6030,56538,5653.8,2826.9,8480.7,48057.3,01-01-2024,31-01-2024,EMP0934,Operations
06-06-2024,16039,9.6,2880,78562,7856.2,3928.1,11784.3,66777.7,07-05-2024,06-06-2024,EMP0935,Sales
21-04-2024,17713,11.4,3420,51233,5123.3,2561.65,7684.95,43548.05,22-03-2024,21-04-2024,EMP0936,IT
03-09-2024,6439,29.7,8910,95705,9570.5,4785.25,14355.75,81349.25,04-08-2024,03-09-2024,EMP0937,Sales
01-05-2024,11169,7.4,2220,41245,4124.5,2062.25,6186.75,35058.25,01-04-2024,01-05-2024,EMP0938,HR
29-09-2024,16634,15.2,4560,79363,7936.3,3968.15,11904.45,67458.55,30-08-2024,29-09-2024,EMP0939,IT
20-10-2024,9480,25.3,7590,65874,6587.4,3293.7,9881.1,55992.9,20-09-2024,20-10-2024,EMP0940,HR
25-07-2024,5055,7.2,2160,63005,6300.5,3150.25,9450.75,53554.25,25-06-2024,25-07-2024,EMP0941,Operations
19-04-2024,8324,12.5,3750,63062,6306.2,3153.1,9459.3,53602.7,20-03-2024,19-04-2024,EMP0942,Sales
04-10-2024,11777,18.5,5550,75833,7583.3,3791.65,11374.95,64458.05,04-09-2024,04-10-2024,EMP0943,Sales
25-02-2024,5105,14.4,4320,96731,9673.1,4836.55,14509.65,82221.35,26-01-2024,25-02-2024,EMP0944,Finance
26-02-2024,8201,13.8,4140,44646,4464.6,2232.3,6696.9,37949.1,27-01-2024,26-02-2024,EMP0945,HR
17-10-2024,5669,10.9,3270,38908,3890.8,1945.4,5836.2,33071.8,17-09-2024,17-10-2024,EMP0946,HR
23-04-2024,17663,17.6,5280,55347,5534.7,2767.35,8302.05,47044.95,24-03-2024,23-04-2024,EMP0947,Sales
03-11-2024,13934,18.7,5610,48533,4853.3,2426.65,7279.95,41253.05,04-10-2024,03-11-2024,EMP0948,IT
06-12-2024,5966,19.6,5880,97151,9715.1,4857.55,14572.65,82578.35,06-11-2024,06-12-2024,EMP0949,Finance
16-07-2024,5307,2.1,630,61920,6192,3096,9288,52632,16-06-2024,16-07-2024,EMP0950,Operations
16-11-2024,7138,18.9,5670,72270,7227,3613.5,10840.5,61429.5,17-10-2024,16-11-2024,EMP0951,Finance
27-06-2024,16656,28.6,8580,64596,6459.6,3229.8,9689.4,54906.6,28-05-2024,27-06-2024,EMP0952,Sales
06-08-2024,18089,16.2,4860,69236,6923.6,3461.8,10385.4,58850.6,07-07-2024,06-08-2024,EMP0953,IT
03-10-2024,5109,21.5,6450,97031,9703.1,4851.55,14554.65,82476.35,03-09-2024,03-10-2024,EMP0954,IT
16-01-2024,8632,16.7,5010,94955,9495.5,4747.75,14243.25,80711.75,17-12-2023,16-01-2024,EMP0955,Operations
01-03-2024,18952,25.6,7680,80792,8079.2,4039.6,12118.8,68673.2,31-01-2024,01-03-2024,EMP0956,Sales
23-02-2024,11728,27.9,8370,46887,4688.7,2344.35,7033.05,39853.95,24-01-2024,23-02-2024,EMP0957,Sales
16-06-2024,17627,5.5,1650,66458,6645.8,3322.9,9968.7,56489.3,17-05-2024,16-06-2024,EMP0958,IT
26-01-2024,10684,13.1,3930,48999,4899.9,2449.95,7349.85,41649.15,27-12-2023,26-01-2024,EMP0959,IT
01-12-2024,18266,11.8,3540,107447,10744.7,5372.35,16117.05,91329.95,01-11-2024,01-12-2024,EMP0960,IT
05-03-2024,11499,12.2,3660,79406,7940.6,3970.3,11910.9,67495.1,04-02-2024,05-03-2024,EMP0961,HR
09-04-2024,6915,3.8,1140,33599,3359.9,1679.95,5039.85,28559.15,10-03-2024,09-04-2024,EMP0962,HR
14-03-2024,17455,24.4,7320,58050,5805,2902.5,8707.5,49342.5,13-02-2024,14-03-2024,EMP0963,Operations
10-07-2024,5556,1.1,330,89134,8913.4,4456.7,13370.1,75763.9,10-06-2024,10-07-2024,EMP0964,Operations
19-06-2024,12619,15.8,4740,71909,7190.9,3595.45,10786.35,61122.65,20-05-2024,19-06-2024,EMP0965,HR
29-09-2024,18192,19.9,5970,97855,9785.5,4892.75,14678.25,83176.75,30-08-2024,29-09-2024,EMP0966,HR
05-07-2024,5104,6.2,1860,46605,4660.5,2330.25,6990.75,39614.25,05-06-2024,05-07-2024,EMP0967,HR
23-01-2024,7047,27.2,8160,50812,5081.2,2540.6,7621.8,43190.2,24-12-2023,23-01-2024,EMP0968,IT
29-06-2024,19485,25.2,7560,97758,9775.8,4887.9,14663.7,83094.3,30-05-2024,29-06-2024,EMP0969,Sales
22-11-2024,5145,14.1,4230,49765,4976.5,2488.25,7464.75,42300.25,23-10-2024,22-11-2024,EMP0970,IT
17-04-2024,15955,12.3,3690,98111,9811.1,4905.55,14716.65,83394.35,18-03-2024,17-04-2024,EMP0971,HR
30-11-2024,5873,7.1,2130,31984,3198.4,1599.2,4797.6,27186.4,31-10-2024,30-11-2024,EMP0972,HR
10-06-2024,5298,21.9,6570,41361,4136.1,2068.05,6204.15,35156.85,11-05-2024,10-06-2024,EMP0973,HR
28-10-2024,8238,4,1200,46422,4642.2,2321.1,6963.3,39458.7,28-09-2024,28-10-2024,EMP0974,Sales
24-07-2024,19024,20.4,6120,67904,6790.4,3395.2,10185.6,57718.4,24-06-2024,24-07-2024,EMP0975,HR
18-03-2024,13837,25.3,7590,42951,4295.1,2147.55,6442.65,36508.35,17-02-2024,18-03-2024,EMP0976,IT
16-01-2024,17925,6.9,2070,89397,8939.7,4469.85,13409.55,75987.45,17-12-2023,16-01-2024,EMP0977,Operations
22-11-2024,11382,26,7800,104796,10479.6,5239.8,15719.4,89076.6,23-10-2024,22-11-2024,EMP0978,IT
05-04-2024,16270,1,300,72461,7246.1,3623.05,10869.15,61591.85,06-03-2024,05-04-2024,EMP0979,HR
26-05-2024,7511,27.4,8220,75563,7556.3,3778.15,11334.45,64228.55,26-04-2024,26-05-2024,EMP0980,HR
02-01-2024,11596,3.6,1080,78512,7851.2,3925.6,11776.8,66735.2,03-12-2023,02-01-2024,EMP0981,Sales
10-01-2024,5783,19.4,5820,44965,4496.5,2248.25,6744.75,38220.25,11-12-2023,10-01-2024,EMP0982,IT
04-05-2024,9992,7.5,2250,98987,9898.7,4949.35,14848.05,84138.95,04-04-2024,04-05-2024,EMP0983,Sales
21-03-2024,5370,25.1,7530,70821,7082.1,3541.05,10623.15,60197.85,20-02-2024,21-03-2024,EMP0984,IT
19-05-2024,5486,15.4,4620,48668,4866.8,2433.4,7300.2,41367.8,19-04-2024,19-05-2024,EMP0985,Operations
21-11-2024,12378,4.1,1230,98118,9811.8,4905.9,14717.7,83400.3,22-10-2024,21-11-2024,EMP0986,IT
29-05-2024,15229,17.1,5130,47969,4796.9,2398.45,7195.35,40773.65,29-04-2024,29-05-2024,EMP0987,IT
14-10-2024,19500,12.2,3660,58951,5895.1,2947.55,8842.65,50108.35,14-09-2024,14-10-2024,EMP0988,Operations
26-12-2024,8196,19.8,5940,92183,9218.3,4609.15,13827.45,78355.55,26-11-2024,26-12-2024,EMP0989,IT
05-12-2024,14552,26.5,7950,110408,11040.8,5520.4,16561.2,93846.8,05-11-2024,05-12-2024,EMP0990,Sales
08-05-2024,9287,12.3,3690,52642,5264.2,2632.1,7896.3,44745.7,08-04-2024,08-05-2024,EMP0991,Sales
26-08-2024,18017,8.7,2610,106491,10649.1,5324.55,15973.65,90517.35,27-07-2024,26-08-2024,EMP0992,Finance
27-02-2024,7261,0.4,120,73832,7383.2,3691.6,11074.8,62757.2,28-01-2024,27-02-2024,EMP0993,IT
16-07-2024,15813,17.2,5160,86863,8686.3,4343.15,13029.45,73833.55,16-06-2024,16-07-2024,EMP0994,Sales
29-07-2024,14148,12.1,3630,44572,4457.2,2228.6,6685.8,37886.2,29-06-2024,29-07-2024,EMP0995,IT
14-02-2024,13572,11.2,3360,69820,6982,3491,10473,59347,15-01-2024,14-02-2024,EMP0996,HR
06-04-2024,16841,5.5,1650,45240,4524,2262,6786,38454,07-03-2024,06-04-2024,EMP0997,Sales
05-10-2024,18085,12.9,3870,88486,8848.6,4424.3,13272.9,75213.1,05-09-2024,05-10-2024,EMP0998,HR
23-01-2024,5238,29.5,8850,54696,5469.6,2734.8,8204.4,46491.6,24-12-2023,23-01-2024,EMP0999,Operations
30-11-2024,11843,8.9,2670,103724,10372.4,5186.2,15558.6,88165.4,31-10-2024,30-11-2024,EMP1000,IT
13-02-2024,6105,18,5400,87522,8752.2,4376.1,13128.3,74393.7,14-01-2024,13-02-2024,EMP1001,Operations
27-01-2024,6386,23.3,6990,91052,9105.2,4552.6,13657.8,77394.2,28-12-2023,27-01-2024,EMP1002,HR
08-10-2024,15744,22.5,6750,54054,5405.4,2702.7,8108.1,45945.9,08-09-2024,08-10-2024,EMP1003,HR
06-04-2024,15441,9.9,2970,92812,9281.2,4640.6,13921.8,78890.2,07-03-2024,06-04-2024,EMP1004,IT
05-02-2024,14719,18.3,5490,90677,9067.7,4533.85,13601.55,77075.45,06-01-2024,05-02-2024,EMP1005,IT
18-04-2024,6667,26.1,7830,66960,6696,3348,10044,56916,19-03-2024,18-04-2024,EMP1006,Finance
24-02-2024,17324,0.5,150,69137,6913.7,3456.85,10370.55,58766.45,25-01-2024,24-02-2024,EMP1007,IT
10-07-2024,7691,13.1,3930,100327,10032.7,5016.35,15049.05,85277.95,10-06-2024,10-07-2024,EMP1008,Sales
06-08-2024,12756,6.7,2010,93539,9353.9,4676.95,14030.85,79508.15,07-07-2024,06-08-2024,EMP1009,Sales
03-07-2024,16864,11.7,3510,73497,7349.7,3674.85,11024.55,62472.45,03-06-2024,03-07-2024,EMP1010,HR
09-03-2024,6996,12.5,3750,40464,4046.4,2023.2,6069.6,34394.4,08-02-2024,09-03-2024,EMP1011,Sales
12-11-2024,6425,22.4,6720,95782,9578.2,4789.1,14367.3,81414.7,13-10-2024,12-11-2024,EMP1012,Finance
09-05-2024,16004,2.8,840,36872,3687.2,1843.6,5530.8,31341.2,09-04-2024,09-05-2024,EMP1013,Operations
24-02-2024,13023,15.4,4620,100013,10001.3,5000.65,15001.95,85011.05,25-01-2024,24-02-2024,EMP1014,Operations
06-04-2024,11849,16.9,5070,84518,8451.8,4225.9,12677.7,71840.3,07-03-2024,06-04-2024,EMP1015,Sales
01-12-2024,8247,14.8,4440,50084,5008.4,2504.2,7512.6,42571.4,01-11-2024,01-12-2024,EMP1016,HR
27-03-2024,7592,22,6600,79598,7959.8,3979.9,11939.7,67658.3,26-02-2024,27-03-2024,EMP1017,IT
20-10-2024,6490,11.5,3450,77597,7759.7,3879.85,11639.55,65957.45,20-09-2024,20-10-2024,EMP1018,Finance
28-04-2024,6224,28.3,8490,102274,10227.4,5113.7,15341.1,86932.9,29-03-2024,28-04-2024,EMP1019,IT
26-07-2024,7587,14.5,4350,45440,4544,2272,6816,38624,26-06-2024,26-07-2024,EMP1020,IT
29-11-2024,12714,17.1,5130,92787,9278.7,4639.35,13918.05,78868.95,30-10-2024,29-11-2024,EMP1021,IT
02-06-2024,8064,24.8,7440,60849,6084.9,3042.45,9127.35,51721.65,03-05-2024,02-06-2024,EMP1022,IT
04-02-2024,19310,8.3,2490,92190,9219,4609.5,13828.5,78361.5,05-01-2024,04-02-2024,EMP1023,Finance
19-03-2024,12804,2.3,690,93051,9305.1,4652.55,13957.65,79093.35,18-02-2024,19-03-2024,EMP1024,IT
07-03-2024,19729,21.2,6360,111143,11114.3,5557.15,16671.45,94471.55,06-02-2024,07-03-2024,EMP1025,HR
08-12-2024,5832,14.5,4350,32088,3208.8,1604.4,4813.2,27274.8,08-11-2024,08-12-2024,EMP1026,Operations
03-02-2024,17884,26.9,8070,86121,8612.1,4306.05,12918.15,73202.85,04-01-2024,03-02-2024,EMP1027,HR
06-04-2024,7440,29.5,8850,44251,4425.1,2212.55,6637.65,37613.35,07-03-2024,06-04-2024,EMP1028,HR
17-06-2024,9795,12,3600,59535,5953.5,2976.75,8930.25,50604.75,18-05-2024,17-06-2024,EMP1029,Operations
17-06-2024,6646,12.5,3750,89097,8909.7,4454.85,13364.55,75732.45,18-05-2024,17-06-2024,EMP1030,HR
30-05-2024,19306,12.2,3660,71527,7152.7,3576.35,10729.05,60797.95,30-04-2024,30-05-2024,EMP1031,Operations
11-03-2024,5440,9.7,2910,78918,7891.8,3945.9,11837.7,67080.3,10-02-2024,11-03-2024,EMP1032,HR
03-01-2024,10956,23.5,7050,67510,6751,3375.5,10126.5,57383.5,04-12-2023,03-01-2024,EMP1033,IT
09-11-2024,18928,22.8,6840,82914,8291.4,4145.7,12437.1,70476.9,10-10-2024,09-11-2024,EMP1034,IT
01-02-2024,14721,14.4,4320,79338,7933.8,3966.9,11900.7,67437.3,02-01-2024,01-02-2024,EMP1035,Operations
13-10-2024,16157,1.3,390,105154,10515.4,5257.7,15773.1,89380.9,13-09-2024,13-10-2024,EMP1036,Operations
22-03-2024,7367,9.3,2790,47096,4709.6,2354.8,7064.4,40031.6,21-02-2024,22-03-2024,EMP1037,IT
12-02-2024,11696,8.8,2640,85051,8505.1,4252.55,12757.65,72293.35,13-01-2024,12-02-2024,EMP1038,Operations
14-04-2024,16478,24.3,7290,88228,8822.8,4411.4,13234.2,74993.8,15-03-2024,14-04-2024,EMP1039,IT
01-01-2024,10190,2.6,780,97546,9754.6,4877.3,14631.9,82914.1,02-12-2023,01-01-2024,EMP1040,HR
01-03-2024,9663,24.2,7260,105145,10514.5,5257.25,15771.75,89373.25,31-01-2024,01-03-2024,EMP1041,HR
26-09-2024,12062,20.1,6030,50758,5075.8,2537.9,7613.7,43144.3,27-08-2024,26-09-2024,EMP1042,HR
28-06-2024,9331,22,6600,98050,9805,4902.5,14707.5,83342.5,29-05-2024,28-06-2024,EMP1043,HR
11-08-2024,14496,13,3900,73717,7371.7,3685.85,11057.55,62659.45,12-07-2024,11-08-2024,EMP1044,HR
06-01-2024,8034,20.4,6120,35933,3593.3,1796.65,5389.95,30543.05,07-12-2023,06-01-2024,EMP1045,Operations
12-04-2024,16880,18.3,5490,55556,5555.6,2777.8,8333.4,47222.6,13-03-2024,12-04-2024,EMP1046,Sales
10-01-2024,17165,23.1,6930,60554,6055.4,3027.7,9083.1,51470.9,11-12-2023,10-01-2024,EMP1047,Operations
11-03-2024,14377,13.4,4020,43454,4345.4,2172.7,6518.1,36935.9,10-02-2024,11-03-2024,EMP1048,Operations
30-03-2024,8262,14.2,4260,93185,9318.5,4659.25,13977.75,79207.25,29-02-2024,30-03-2024,EMP1049,Operations
13-08-2024,18320,19.3,5790,62843,6284.3,3142.15,9426.45,53416.55,14-07-2024,13-08-2024,EMP1050,Operations
06-06-2024,7107,3.2,960,47224,4722.4,2361.2,7083.6,40140.4,07-05-2024,06-06-2024,EMP1051,IT
15-08-2024,12036,13.1,3930,70996,7099.6,3549.8,10649.4,60346.6,16-07-2024,15-08-2024,EMP1052,Sales
05-05-2024,15032,29.2,8760,63405,6340.5,3170.25,9510.75,53894.25,05-04-2024,05-05-2024,EMP1053,HR
27-07-2024,9320,1.1,330,34838,3483.8,1741.9,5225.7,29612.3,27-06-2024,27-07-2024,EMP1054,HR
06-04-2024,10938,9.5,2850,63468,6346.8,3173.4,9520.2,53947.8,07-03-2024,06-04-2024,EMP1055,Finance
14-03-2024,7747,9.4,2820,90686,9068.6,4534.3,13602.9,77083.1,13-02-2024,14-03-2024,EMP1056,Finance
24-04-2024,9677,19,5700,91095,9109.5,4554.75,13664.25,77430.75,25-03-2024,24-04-2024,EMP1057,Sales
09-07-2024,12972,3.2,960,70377,7037.7,3518.85,10556.55,59820.45,09-06-2024,09-07-2024,EMP1058,IT
18-06-2024,9264,18.9,5670,40730,4073,2036.5,6109.5,34620.5,19-05-2024,18-06-2024,EMP1059,IT
02-11-2024,8133,2.9,870,76221,7622.1,3811.05,11433.15,64787.85,03-10-2024,02-11-2024,EMP1060,IT
22-07-2024,16612,2.8,840,76583,7658.3,3829.15,11487.45,65095.55,22-06-2024,22-07-2024,EMP1061,Finance
25-02-2024,6465,21.8,6540,41128,4112.8,2056.4,6169.2,34958.8,26-01-2024,25-02-2024,EMP1062,Sales
26-07-2024,9109,9.7,2910,40241,4024.1,2012.05,6036.15,34204.85,26-06-2024,26-07-2024,EMP1063,Operations
10-02-2024,7211,29.3,8790,60075,6007.5,3003.75,9011.25,51063.75,11-01-2024,10-02-2024,EMP1064,Sales
01-02-2024,10539,1.1,330,60694,6069.4,3034.7,9104.1,51589.9,02-01-2024,01-02-2024,EMP1065,Sales
15-01-2024,15996,13.4,4020,76855,7685.5,3842.75,11528.25,65326.75,16-12-2023,15-01-2024,EMP1066,HR
02-03-2024,19158,3.4,1020,108500,10850,5425,16275,92225,01-02-2024,02-03-2024,EMP1067,Sales
03-06-2024,14735,10.5,3150,94206,9420.6,4710.3,14130.9,80075.1,04-05-2024,03-06-2024,EMP1068,HR
10-10-2024,6689,29.9,8970,61647,6164.7,3082.35,9247.05,52399.95,10-09-2024,10-10-2024,EMP1069,Operations
27-07-2024,14763,26.7,8010,78280,7828,3914,11742,66538,27-06-2024,27-07-2024,EMP1070,HR
15-11-2024,12727,1.4,420,56953,5695.3,2847.65,8542.95,48410.05,16-10-2024,15-11-2024,EMP1071,HR
05-07-2024,12764,16.9,5070,74735,7473.5,3736.75,11210.25,63524.75,05-06-2024,05-07-2024,EMP1072,HR
09-05-2024,18339,19.4,5820,61202,6120.2,3060.1,9180.3,52021.7,09-04-2024,09-05-2024,EMP1073,HR
06-05-2024,19019,6.3,1890,50661,5066.1,2533.05,7599.15,43061.85,06-04-2024,06-05-2024,EMP1074,Sales
18-10-2024,9541,4.4,1320,99854,9985.4,4992.7,14978.1,84875.9,18-09-2024,18-10-2024,EMP1075,Finance
23-04-2024,16471,27.1,8130,87217,8721.7,4360.85,13082.55,74134.45,24-03-2024,23-04-2024,EMP1076,Finance
17-07-2024,8541,29.1,8730,89398,8939.8,4469.9,13409.7,75988.3,17-06-2024,17-07-2024,EMP1077,IT
13-01-2024,18003,29.8,8940,47396,4739.6,2369.8,7109.4,40286.6,14-12-2023,13-01-2024,EMP1078,Operations
27-09-2024,16215,23.7,7110,54301,5430.1,2715.05,8145.15,46155.85,28-08-2024,27-09-2024,EMP1079,IT
29-03-2024,5818,19.9,5970,65476,6547.6,3273.8,9821.4,55654.6,28-02-2024,29-03-2024,EMP1080,Finance
02-08-2024,19439,10.4,3120,44576,4457.6,2228.8,6686.4,37889.6,03-07-2024,02-08-2024,EMP1081,IT
04-10-2024,9521,5.1,1530,39008,3900.8,1950.4,5851.2,33156.8,04-09-2024,04-10-2024,EMP1082,Operations
21-07-2024,6124,2.4,720,31636,3163.6,1581.8,4745.4,26890.6,21-06-2024,21-07-2024,EMP1083,Finance
14-03-2024,10660,20.8,6240,92882,9288.2,4644.1,13932.3,78949.7,13-02-2024,14-03-2024,EMP1084,HR
25-01-2024,19974,23.5,7050,60261,6026.1,3013.05,9039.15,51221.85,26-12-2023,25-01-2024,EMP1085,Finance
10-04-2024,18137,24.8,7440,97163,9716.3,4858.15,14574.45,82588.55,11-03-2024,10-04-2024,EMP1086,IT
24-06-2024,10641,27.4,8220,58113,5811.3,2905.65,8716.95,49396.05,25-05-2024,24-06-2024,EMP1087,HR
26-04-2024,6129,26.4,7920,44756,4475.6,2237.8,6713.4,38042.6,27-03-2024,26-04-2024,EMP1088,Finance
14-06-2024,6702,30,9000,69908,6990.8,3495.4,10486.2,59421.8,15-05-2024,14-06-2024,EMP1089,HR
10-02-2024,7001,7.3,2190,32734,3273.4,1636.7,4910.1,27823.9,11-01-2024,10-02-2024,EMP1090,HR
09-12-2024,11912,22.9,6870,82917,8291.7,4145.85,12437.55,70479.45,09-11-2024,09-12-2024,EMP1091,IT
29-04-2024,8878,17.6,5280,69189,6918.9,3459.45,10378.35,58810.65,30-03-2024,29-04-2024,EMP1092,Operations
06-04-2024,17564,7.8,2340,82833,8283.3,4141.65,12424.95,70408.05,07-03-2024,06-04-2024,EMP1093,Finance
24-05-2024,12232,29.5,8850,106829,10682.9,5341.45,16024.35,90804.65,24-04-2024,24-05-2024,EMP1094,Finance
03-08-2024,14998,26.9,8070,100919,10091.9,5045.95,15137.85,85781.15,04-07-2024,03-08-2024,EMP1095,IT
16-08-2024,16139,3.9,1170,92620,9262,4631,13893,78727,17-07-2024,16-08-2024,EMP1096,Sales
08-11-2024,11331,0.8,240,97438,9743.8,4871.9,14615.7,82822.3,09-10-2024,08-11-2024,EMP1097,Finance
09-05-2024,11035,20.6,6180,94411,9441.1,4720.55,14161.65,80249.35,09-04-2024,09-05-2024,EMP1098,IT
17-12-2024,16401,18.1,5430,99725,9972.5,4986.25,14958.75,84766.25,17-11-2024,17-12-2024,EMP1099,Sales
13-11-2024,15344,28.1,8430,58365,5836.5,2918.25,8754.75,49610.25,14-10-2024,13-11-2024,EMP1100,HR
16-05-2024,17833,7,2100,88826,8882.6,4441.3,13323.9,75502.1,16-04-2024,16-05-2024,EMP1101,Sales
19-11-2024,11523,2.5,750,33000,3300,1650,4950,28050,20-10-2024,19-11-2024,EMP1102,Finance
02-12-2024,17397,7.8,2340,61096,6109.6,3054.8,9164.4,51931.6,02-11-2024,02-12-2024,EMP1103,HR
29-09-2024,13111,0.6,180,77113,7711.3,3855.65,11566.95,65546.05,30-08-2024,29-09-2024,EMP1104,Sales
26-04-2024,13736,1.1,330,44995,4499.5,2249.75,6749.25,38245.75,27-03-2024,26-04-2024,EMP1105,IT
